Timestamp;humidity;mq5;mq7;temperature
#NOM?;62.099998474121094;0;129;20.899999618530273
#NOM?;62.20000076293945;0;129;20.899999618530273
#NOM?;62.29999923706055;462;128;20.799999237060547
#NOM?;62.20000076293945;0;128;20.799999237060547
#NOM?;62.099998474121094;461;128;20.899999618530273
#NOM?;62.20000076293945;459;128;20.899999618530273
#NOM?;62.20000076293945;455;128;20.799999237060547
-OKQppkytDLa5w9MrQT-;62.099998474121094;459;128;20.799999237060547
#NOM?;62.29999923706055;459;128;20.799999237060547
#NOM?;62.20000076293945;0;128;20.899999618530273
-OKQpr3ljoxTwEPtHEY-;62.20000076293945;369;128;20.799999237060547
#NOM?;62.29999923706055;53;129;20.799999237060547
#NOM?;62.20000076293945;0;129;20.799999237060547
#NOM?;62.29999923706055;307;129;20.799999237060547
#NOM?;62.400001525878906;109;128;20.799999237060547
#NOM?;62.29999923706055;0;128;20.700000762939453
#NOM?;62.400001525878906;459;128;20.799999237060547
#NOM?;62.400001525878906;0;128;20.799999237060547
#NOM?;62.400001525878906;461;128;20.799999237060547
#NOM?;62.400001525878906;296;128;20.799999237060547
#NOM?;62.599998474121094;452;128;20.799999237060547
#NOM?;62.400001525878906;370;128;20.799999237060547
#NOM?;62.5;240;128;20.799999237060547
#NOM?;62.5;0;128;20.700000762939453
#NOM?;62.400001525878906;376;127;20.700000762939453
#NOM?;62.400001525878906;0;127;20.799999237060547
#NOM?;62.400001525878906;16;127;20.700000762939453
#NOM?;62.400001525878906;455;127;20.700000762939453
#NOM?;62.5;455;127;20.700000762939453
-OKQq-1DqfagdjKZp_LO;62.599998474121094;456;127;20.700000762939453
#NOM?;62.599998474121094;447;127;20.700000762939453
#NOM?;62.599998474121094;378;127;20.700000762939453
#NOM?;62.599998474121094;349;127;20.700000762939453
#NOM?;62.599998474121094;378;128;20.700000762939453
#NOM?;62.70000076293945;459;128;20.700000762939453
#NOM?;62.5;0;128;20.700000762939453
#NOM?;62.599998474121094;0;128;20.700000762939453
#NOM?;62.599998474121094;455;127;20.700000762939453
#NOM?;62.599998474121094;0;127;20.600000381469727
#NOM?;62.70000076293945;34;127;20.700000762939453
-OKQq3so-4FTcbPrp0HR;62.599998474121094;0;127;20.700000762939453
#NOM?;62.79999923706055;0;127;20.700000762939453
#NOM?;62.70000076293945;0;127;20.600000381469727
#NOM?;62.79999923706055;455;127;20.600000381469727
#NOM?;62.70000076293945;0;127;20.700000762939453
#NOM?;62.79999923706055;216;127;20.600000381469727
#NOM?;62.900001525878906;0;127;20.600000381469727
-OKQq8AeMYNgYadQVPM-;62.79999923706055;0;127;20.700000762939453
#NOM?;62.79999923706055;457;127;20.600000381469727
#NOM?;62.79999923706055;458;127;20.600000381469727
#NOM?;62.900001525878906;461;127;20.600000381469727
#NOM?;62.900001525878906;0;127;20.600000381469727
-OKQqB1T0Q6PlX6MCrW-;63;0;126;20.600000381469727
#NOM?;62.900001525878906;0;126;20.600000381469727
#NOM?;63;454;126;20.600000381469727
#NOM?;63;454;126;20.600000381469727
#NOM?;63.099998474121094;454;126;20.5
#NOM?;63.099998474121094;443;126;20.600000381469727
#NOM?;62.900001525878906;458;126;20.600000381469727
#NOM?;63.099998474121094;0;127;20.5
#NOM?;63.099998474121094;59;127;20.5
#NOM?;63;0;128;20.5
#NOM?;63.099998474121094;49;129;20.5
#NOM?;63;0;129;20.600000381469727
#NOM?;63.099998474121094;228;129;20.600000381469727
#NOM?;63;342;129;20.5
#NOM?;63.099998474121094;192;129;20.600000381469727
#NOM?;63.099998474121094;0;129;20.5
#NOM?;63.099998474121094;0;129;20.5
#NOM?;63.099998474121094;427;129;20.5
#NOM?;63;0;129;20.5
#NOM?;63.099998474121094;9;128;20.5
#NOM?;63.20000076293945;211;128;20.5
#NOM?;63;55;128;20.5
#NOM?;63.099998474121094;251;127;20.5
#NOM?;63.29999923706055;0;127;20.5
-OKQqPdTq6aTO8MEf-8q;63.400001525878906;199;128;20.5
#NOM?;63.5;0;128;20.5
-OKQqQZpUuKOJs-c1JGI;63.599998474121094;414;129;20.5
#NOM?;63.400001525878906;46;129;20.5
#NOM?;63.599998474121094;0;129;20.5
#NOM?;63.5;7;127;20.5
#NOM?;63.599998474121094;0;131;20.5
#NOM?;63.599998474121094;456;131;20.5
#NOM?;63.400001525878906;460;131;20.5
#NOM?;63.5;0;130;20.5
#NOM?;63.400001525878906;421;134;20.5
#NOM?;63.29999923706055;462;138;20.5
#NOM?;63.5;77;144;20.5
#NOM?;63.5;46;220;20.5
-OKQqY-8OMdT-aGL7E4K;63.400001525878906;454;302;20.5
#NOM?;63.400001525878906;459;345;20.5
#NOM?;63.20000076293945;330;396;20.5
#NOM?;63.29999923706055;90;411;20.5
#NOM?;63.20000076293945;459;414;20.5
#NOM?;63.20000076293945;0;411;20.5
#NOM?;63.099998474121094;0;387;20.5
-OKQqagqkWa2P7Z-1qBl;63.29999923706055;143;325;20.5
#NOM?;63.400001525878906;153;277;20.399999618530273
#NOM?;63.599998474121094;46;253;20.5
#NOM?;63.79999923706055;0;237;20.5
#NOM?;63.900001525878906;29;228;20.5
#NOM?;64;249;220;20.5
#NOM?;63.70000076293945;7;215;20.399999618530273
#NOM?;63.79999923706055;17;214;20.5
#NOM?;63.79999923706055;369;209;20.399999618530273
#NOM?;63.70000076293945;397;206;20.5
#NOM?;63.70000076293945;463;203;20.399999618530273
#NOM?;63.599998474121094;312;201;20.5
#NOM?;63.599998474121094;427;196;20.399999618530273
#NOM?;63.599998474121094;0;194;20.399999618530273
#NOM?;63.599998474121094;20;194;20.399999618530273
#NOM?;63.5;289;193;20.5
#NOM?;63.5;0;189;20.5
#NOM?;63.5;0;187;20.399999618530273
#NOM?;63.599998474121094;229;184;20.5
#NOM?;63.599998474121094;433;183;20.5
#NOM?;63.5;0;184;20.5
-OKQqlhecwOXpLqugaX-;63.5;152;182;20.5
#NOM?;63.400001525878906;150;179;20.399999618530273
#NOM?;63.5;0;178;20.399999618530273
#NOM?;63.400001525878906;0;177;20.5
#NOM?;63.5;97;176;20.399999618530273
#NOM?;63.5;131;175;20.399999618530273
#NOM?;63.5;391;175;20.5
#NOM?;63.5;323;174;20.5
#NOM?;63.599998474121094;457;174;20.399999618530273
#NOM?;63.5;324;172;20.399999618530273
#NOM?;63.599998474121094;0;172;20.5
-OKQqrAg5q8zULn2Lqy-;63.599998474121094;423;171;20.399999618530273
#NOM?;63.5;0;171;20.5
#NOM?;63.5;0;169;20.5
#NOM?;63.5;73;169;20.399999618530273
#NOM?;63.599998474121094;0;169;20.399999618530273
#NOM?;63.400001525878906;0;168;20.5
#NOM?;63.5;283;167;20.399999618530273
#NOM?;63.5;12;167;20.399999618530273
#NOM?;63.400001525878906;222;166;20.399999618530273
#NOM?;63.5;322;165;20.399999618530273
#NOM?;63.5;0;165;20.399999618530273
#NOM?;63.599998474121094;456;164;20.399999618530273
#NOM?;63.5;0;165;20.399999618530273
#NOM?;63.5;240;242;20.399999618530273
#NOM?;63.599998474121094;61;162;20.399999618530273
-OKQqxqDVVnGz-6hcYa1;63.400001525878906;335;162;20.399999618530273
#NOM?;63.5;0;162;20.5
#NOM?;63.5;25;161;20.399999618530273
#NOM?;63.5;452;161;20.399999618530273
#NOM?;63.5;230;160;20.399999618530273
#NOM?;63.599998474121094;0;160;20.399999618530273
#NOM?;63.599998474121094;463;159;20.5
#NOM?;63.599998474121094;15;159;20.399999618530273
#NOM?;63.5;462;158;20.399999618530273
#NOM?;63.599998474121094;341;158;20.399999618530273
#NOM?;63.599998474121094;247;158;20.399999618530273
#NOM?;63.5;0;157;20.399999618530273
#NOM?;63.5;457;156;20.399999618530273
#NOM?;63.5;80;157;20.399999618530273
#NOM?;63.5;0;156;20.399999618530273
#NOM?;63.5;452;155;20.399999618530273
#NOM?;63.5;401;155;20.399999618530273
#NOM?;63.70000076293945;0;153;20.399999618530273
#NOM?;63.599998474121094;456;153;20.399999618530273
#NOM?;63.79999923706055;396;152;20.399999618530273
#NOM?;63.900001525878906;0;152;20.399999618530273
#NOM?;63.70000076293945;452;152;20.399999618530273
#NOM?;63.900001525878906;0;151;20.399999618530273
#NOM?;63.70000076293945;124;151;20.5
#NOM?;63.70000076293945;454;150;20.399999618530273
#NOM?;63.599998474121094;454;151;20.399999618530273
#NOM?;63.599998474121094;299;149;20.399999618530273
-OKQrBHUjBVK-7fIyCKH;63.70000076293945;253;149;20.399999618530273
#NOM?;63.70000076293945;449;149;20.399999618530273
#NOM?;63.70000076293945;462;148;20.399999618530273
#NOM?;63.5;0;148;20.5
#NOM?;64.5;0;149;21.200000762939453
#NOM?;75.0999984741211;0;140;23.399999618530273
#NOM?;82.9000015258789;222;140;25.799999237060547
-OKQrEN7kdNB4N40JG-C;87.5;462;143;25.100000381469727
#NOM?;93.9000015258789;443;143;24.5
#NOM?;91.9000015258789;38;141;24.200000762939453
#NOM?;90.80000305175781;455;140;24.100000381469727
#NOM?;90;0;140;23.899999618530273
#NOM?;88.5;462;140;23.700000762939453
#NOM?;87.80000305175781;462;139;23.700000762939453
#NOM?;86.9000015258789;424;139;23.600000381469727
-OKQrKivLz-0AhyiR_2Q;85.4000015258789;463;148;22.700000762939453
#NOM?;84.4000015258789;371;139;22.600000381469727
#NOM?;83.9000015258789;0;137;22.700000762939453
#NOM?;83.30000305175781;105;137;22.700000762939453
#NOM?;83;463;136;22.799999237060547
#NOM?;82.80000305175781;0;136;22.799999237060547
#NOM?;82.5999984741211;242;135;22.700000762939453
#NOM?;82.30000305175781;461;136;22.700000762939453
#NOM?;82.30000305175781;147;136;22.700000762939453
#NOM?;82;159;136;22.700000762939453
#NOM?;81.69999694824219;462;136;22.600000381469727
#NOM?;81.5;391;136;22.600000381469727
-OKQrQ-5o8ucpUzxGdOd;81.30000305175781;430;135;22.600000381469727
#NOM?;81.0999984741211;457;135;22.5
#NOM?;81.0999984741211;462;135;22.5
#NOM?;81;461;135;22.5
#NOM?;81;458;135;22.399999618530273
#NOM?;80.80000305175781;452;135;22.399999618530273
#NOM?;80.9000015258789;0;134;22.299999237060547
#NOM?;80.9000015258789;385;134;22.299999237060547
#NOM?;81.0999984741211;445;134;22.299999237060547
#NOM?;81.4000015258789;462;134;22.200000762939453
#NOM?;82;452;134;22.200000762939453
#NOM?;82.4000015258789;455;134;22.200000762939453
#NOM?;82.69999694824219;462;133;22.100000381469727
-OKQrWL-8az_Fza-D7N8;83.0999984741211;0;133;22
#NOM?;83.19999694824219;313;133;22
#NOM?;83.30000305175781;459;133;22
#NOM?;83.19999694824219;0;133;21.899999618530273
#NOM?;83.19999694824219;0;133;21.899999618530273
#NOM?;83.0999984741211;180;132;21.799999237060547
#NOM?;82.80000305175781;369;132;21.799999237060547
#NOM?;82.5999984741211;139;132;21.799999237060547
#NOM?;82.5;250;132;21.700000762939453
#NOM?;82.19999694824219;353;132;21.700000762939453
#NOM?;82.19999694824219;0;131;21.700000762939453
#NOM?;82.19999694824219;0;131;21.600000381469727
#NOM?;81.80000305175781;0;131;21.5
#NOM?;81.5999984741211;0;131;21.5
#NOM?;81.5999984741211;0;131;21.5
#NOM?;81.69999694824219;454;131;21.5
#NOM?;81.30000305175781;0;130;21.5
#NOM?;81.30000305175781;31;130;21.399999618530273
#NOM?;81.19999694824219;0;130;21.399999618530273
#NOM?;81.0999984741211;319;130;21.5
#NOM?;80.9000015258789;462;130;21.399999618530273
#NOM?;80.80000305175781;0;129;21.399999618530273
#NOM?;80.80000305175781;454;130;21.399999618530273
#NOM?;80.80000305175781;458;130;21.299999237060547
#NOM?;80.5;0;130;21.299999237060547
#NOM?;80.19999694824219;107;128;21.299999237060547
#NOM?;80.19999694824219;212;129;21.299999237060547
-OKQrj3VZZS78Ta-1VHB;79.9000015258789;451;129;21.299999237060547
#NOM?;79.80000305175781;457;129;21.299999237060547
#NOM?;79.5999984741211;0;129;21.299999237060547
#NOM?;79.19999694824219;0;129;21.200000762939453
#NOM?;79.0999984741211;0;129;21.200000762939453
#NOM?;78.9000015258789;0;128;21.200000762939453
#NOM?;78.30000305175781;462;129;21.100000381469727
#NOM?;78.19999694824219;117;129;21.100000381469727
#NOM?;78;460;128;21.100000381469727
#NOM?;77.69999694824219;453;128;21.100000381469727
#NOM?;77.5;0;128;21.100000381469727
#NOM?;77.19999694824219;0;128;21
#NOM?;77.0999984741211;0;128;21.100000381469727
#NOM?;76.5;457;128;21
#NOM?;76.30000305175781;0;128;21
-OKQrqsUy0-r6BhFFgbt;76;0;128;21
#NOM?;75.5999984741211;0;127;21
#NOM?;75.30000305175781;368;127;21
#NOM?;75;462;127;20.899999618530273
#NOM?;74;0;127;21
#NOM?;73.5;62;127;20.899999618530273
#NOM?;73;2;127;20.899999618530273
#NOM?;72.5;0;127;20.899999618530273
#NOM?;72.19999694824219;188;127;20.899999618530273
#NOM?;71.69999694824219;0;127;20.899999618530273
#NOM?;71.19999694824219;431;127;20.899999618530273
#NOM?;70.69999694824219;0;127;20.899999618530273
#NOM?;70.30000305175781;98;126;20.899999618530273
#NOM?;69.80000305175781;454;126;20.899999618530273
#NOM?;69.4000015258789;454;126;20.899999618530273
#NOM?;68.9000015258789;448;126;20.899999618530273
#NOM?;68.30000305175781;0;126;20.899999618530273
#NOM?;67.9000015258789;462;126;20.899999618530273
#NOM?;67.5999984741211;76;126;20.899999618530273
#NOM?;67.19999694824219;458;126;20.899999618530273
#NOM?;67;462;126;20.899999618530273
#NOM?;66.4000015258789;0;125;20.899999618530273
#NOM?;66;428;125;20.899999618530273
#NOM?;65.5999984741211;461;125;20.799999237060547
#NOM?;65.4000015258789;0;125;20.799999237060547
#NOM?;65.0999984741211;32;125;20.899999618530273
#NOM?;64.9000015258789;458;125;20.899999618530273
#NOM?;64.69999694824219;271;125;20.799999237060547
#NOM?;64.5;210;125;20.799999237060547
#NOM?;64.4000015258789;452;125;20.799999237060547
#NOM?;64.30000305175781;184;124;20.799999237060547
#NOM?;64.19999694824219;0;125;20.799999237060547
#NOM?;64;210;125;20.799999237060547
#NOM?;63.900001525878906;193;124;20.799999237060547
#NOM?;63.79999923706055;212;124;20.799999237060547
#NOM?;63.79999923706055;340;124;20.799999237060547
#NOM?;63.79999923706055;455;124;20.799999237060547
#NOM?;63.70000076293945;457;124;20.799999237060547
#NOM?;63.70000076293945;216;124;20.700000762939453
#NOM?;63.70000076293945;457;124;20.700000762939453
#NOM?;63.70000076293945;0;124;20.799999237060547
#NOM?;63.599998474121094;0;124;20.700000762939453
#NOM?;63.599998474121094;457;124;20.799999237060547
#NOM?;63.599998474121094;459;124;20.799999237060547
#NOM?;63.599998474121094;0;123;20.799999237060547
#NOM?;63.599998474121094;0;123;20.700000762939453
#NOM?;63.599998474121094;356;123;20.700000762939453
#NOM?;63.599998474121094;240;123;20.700000762939453
#NOM?;63.599998474121094;0;123;20.799999237060547
#NOM?;63.599998474121094;79;123;20.700000762939453
#NOM?;63.5;0;123;20.700000762939453
#NOM?;63.5;240;123;20.700000762939453
#NOM?;63.5;0;123;20.700000762939453
#NOM?;63.5;40;123;20.700000762939453
#NOM?;63.5;462;123;20.700000762939453
#NOM?;63.599998474121094;0;123;20.700000762939453
#NOM?;63.5;31;123;20.700000762939453
#NOM?;63.5;0;123;20.700000762939453
#NOM?;63.599998474121094;0;123;20.700000762939453
#NOM?;63.599998474121094;382;123;20.700000762939453
#NOM?;63.400001525878906;400;123;20.700000762939453
#NOM?;63.5;0;122;20.700000762939453
#NOM?;63.5;52;122;20.700000762939453
#NOM?;63.5;456;122;20.700000762939453
#NOM?;63.599998474121094;0;122;20.700000762939453
-OKQsMgVuB4KQoe-4IP0;63.599998474121094;293;122;20.700000762939453
#NOM?;63.599998474121094;398;122;20.700000762939453
#NOM?;63.599998474121094;290;122;20.700000762939453
#NOM?;63.599998474121094;0;122;20.600000381469727
#NOM?;63.5;461;122;20.700000762939453
#NOM?;63.5;420;122;20.700000762939453
#NOM?;63.5;0;122;20.600000381469727
#NOM?;63.5;458;122;20.600000381469727
#NOM?;63.599998474121094;0;122;20.700000762939453
#NOM?;63.599998474121094;456;122;20.600000381469727
#NOM?;63.5;315;122;20.700000762939453
#NOM?;63.5;0;122;20.600000381469727
#NOM?;63.5;0;122;20.600000381469727
#NOM?;63.599998474121094;44;122;20.600000381469727
#NOM?;63.599998474121094;26;122;20.600000381469727
#NOM?;63.599998474121094;105;122;20.600000381469727
#NOM?;63.599998474121094;453;121;20.700000762939453
#NOM?;63.599998474121094;335;121;20.600000381469727
#NOM?;63.5;461;121;20.600000381469727
#NOM?;63.70000076293945;456;121;20.600000381469727
#NOM?;63.599998474121094;0;121;20.600000381469727
#NOM?;63.70000076293945;7;121;20.600000381469727
#NOM?;63.599998474121094;0;121;20.600000381469727
#NOM?;63.70000076293945;454;121;20.600000381469727
#NOM?;63.70000076293945;0;121;20.600000381469727
#NOM?;63.599998474121094;0;122;20.600000381469727
#NOM?;63.599998474121094;457;121;20.600000381469727
#NOM?;63.599998474121094;0;121;20.600000381469727
#NOM?;63.599998474121094;31;121;20.600000381469727
-OKQs_Qi77ZbFpGr94k-;63.70000076293945;0;121;20.600000381469727
#NOM?;63.79999923706055;0;121;20.600000381469727
#NOM?;63.70000076293945;175;121;20.600000381469727
#NOM?;63.70000076293945;128;121;20.600000381469727
#NOM?;63.70000076293945;0;121;20.600000381469727
#NOM?;63.79999923706055;0;121;20.600000381469727
#NOM?;63.70000076293945;151;121;20.5
#NOM?;63.70000076293945;458;120;20.600000381469727
#NOM?;63.70000076293945;0;121;20.5
-OKQsdQV5OqYc8rLXjl-;63.79999923706055;431;121;20.600000381469727
#NOM?;63.79999923706055;325;121;20.600000381469727
#NOM?;63.79999923706055;0;121;20.5
#NOM?;63.79999923706055;12;121;20.600000381469727
#NOM?;63.79999923706055;0;120;20.5
#NOM?;63.79999923706055;461;120;20.5
#NOM?;63.70000076293945;458;120;20.5
#NOM?;63.79999923706055;182;120;20.600000381469727
#NOM?;63.79999923706055;0;120;20.5
#NOM?;63.70000076293945;459;121;20.5
#NOM?;63.79999923706055;0;120;20.5
#NOM?;63.900001525878906;396;120;20.5
#NOM?;63.79999923706055;0;120;20.5
#NOM?;63.79999923706055;119;121;20.600000381469727
#NOM?;63.79999923706055;276;119;20.5
#NOM?;63.79999923706055;0;120;20.5
#NOM?;63.79999923706055;0;120;20.5
#NOM?;63.79999923706055;416;120;20.5
#NOM?;63.79999923706055;462;120;20.5
#NOM?;63.79999923706055;461;120;20.5
#NOM?;63.79999923706055;464;120;20.5
#NOM?;63.70000076293945;316;120;20.5
#NOM?;63.79999923706055;0;120;20.5
#NOM?;63.79999923706055;0;120;20.5
#NOM?;64;0;120;20.5
#NOM?;64;275;120;20.5
#NOM?;63.79999923706055;0;119;20.5
#NOM?;63.900001525878906;0;120;20.5
#NOM?;63.900001525878906;0;119;20.5
#NOM?;64;458;119;20.5
#NOM?;63.900001525878906;0;119;20.5
#NOM?;63.900001525878906;462;119;20.5
#NOM?;64;0;119;20.5
#NOM?;64;462;119;20.5
#NOM?;63.900001525878906;7;119;20.5
#NOM?;63.900001525878906;0;119;20.5
#NOM?;63.79999923706055;461;119;20.5
#NOM?;63.900001525878906;462;118;20.5
#NOM?;64;453;119;20.5
#NOM?;63.900001525878906;462;118;20.5
#NOM?;63.79999923706055;254;119;20.399999618530273
#NOM?;63.900001525878906;0;119;20.5
#NOM?;64;215;119;20.399999618530273
#NOM?;63.900001525878906;142;119;20.5
#NOM?;64;462;119;20.5
#NOM?;63.900001525878906;212;119;20.5
#NOM?;64;437;119;20.399999618530273
#NOM?;63.900001525878906;268;119;20.5
-OKQt-615cbslyNzlacf;63.900001525878906;67;119;20.5
-OKQt092PTh8AY_paxM-;63.900001525878906;8;119;20.399999618530273
#NOM?;64;462;119;20.5
#NOM?;64;155;118;20.5
#NOM?;64;0;118;20.5
#NOM?;64.0999984741211;0;118;20.5
#NOM?;64;139;118;20.399999618530273
-OKQt2mMFuLQjHqMl-2F;64.0999984741211;0;118;20.5
#NOM?;64.0999984741211;461;118;20.399999618530273
#NOM?;64.0999984741211;459;118;20.5
#NOM?;64;53;118;20.5
#NOM?;64.0999984741211;0;118;20.5
#NOM?;64;60;118;20.5
#NOM?;64.0999984741211;369;118;20.399999618530273
#NOM?;64;264;118;20.399999618530273
#NOM?;64;0;118;20.399999618530273
#NOM?;64.0999984741211;306;118;20.399999618530273
#NOM?;64;462;118;20.399999618530273
#NOM?;64.0999984741211;0;118;20.399999618530273
#NOM?;64.0999984741211;0;118;20.5
#NOM?;64.0999984741211;457;118;20.399999618530273
#NOM?;64;225;118;20.399999618530273
#NOM?;64;175;118;20.5
#NOM?;64;257;118;20.399999618530273
#NOM?;64.0999984741211;407;118;20.399999618530273
#NOM?;64.0999984741211;457;118;20.399999618530273
#NOM?;64.0999984741211;408;118;20.399999618530273
#NOM?;63.900001525878906;0;118;20.399999618530273
#NOM?;64.0999984741211;0;117;20.399999618530273
#NOM?;64.0999984741211;173;118;20.399999618530273
#NOM?;64;0;118;20.399999618530273
#NOM?;64;11;118;20.399999618530273
#NOM?;64;98;118;20.399999618530273
#NOM?;64.0999984741211;0;117;20.399999618530273
#NOM?;64;0;118;20.399999618530273
